chr01	  23247	  23247	+	  1	   196	1.00	   1	   0.00	 2.00	1.00
chr01	  53491	  53491	+	  1	   230	1.00	   1	   0.00	 2.00	1.00
chr01	  62098	  62098	+	  1	    15	1.00	   1	   0.00	 2.00	1.00
chr01	  81110	  81110	+	  1	    13	1.00	   1	   0.00	 2.00	1.00
chr01	  85693	  85693	+	  1	   412	1.00	   1	   0.00	 2.00	1.00
chr01	 109364	 109364	+	  1	    12	1.00	   1	   0.00	 2.00	1.00
chr01	 128554	 128554	+	  1	   132	1.00	   1	   0.00	 2.00	1.00
chr01	 158807	 158807	+	  1	    42	1.00	   1	   0.00	 2.00	1.00
chr01	 176529	 176529	+	  1	   319	1.00	   1	   0.00	 2.00	1.00
chr01	 221631	 221631	+	  1	   310	1.00	   1	   0.00	 2.00	1.00
chr01	 224976	 224976	+	  1	    16	1.00	   1	   0.00	 2.00	1.00
chr01	 237342	 237342	+	  1	    27	1.00	   1	   0.00	 2.00	1.00
chr01	 273557	 273557	+	  1	   345	1.00	   1	   0.00	 2.00	1.00
chr01	 294746	 294746	+	  1	    12	1.00	   1	   0.00	 2.00	1.00
chr01	 322536	 322536	+	  1	     9	1.00	   1	   0.00	 2.00	1.00
chr01	 351626	 351626	+	  1	   206	1.00	   1	   0.00	 2.00	1.00
chr01	 365043	 365043	+	  1	   133	1.00	   1	   0.00	 2.00	1.00
chr01	 367871	 367871	+	  1	    58	1.00	   1	   0.00	 2.00	1.00
chr01	 381142	 381142	+	  1	   310	1.00	   1	   0.00	 2.00	1.00
chr01	 391137	 391137	+	  1	   110	1.00	   1	   0.00	 2.00	1.00
chr01	 394582	 394582	+	  1	   378	1.00	   1	   0.00	 2.00	1.00
chr01	 442245	 442245	+	  1	    95	1.00	   1	   0.00	 2.00	1.00
chr01	 445923	 445923	+	  1	   338	1.00	   1	   0.00	 2.00	1.00
chr01	 456429	 456429	+	  1	    20	1.00	   1	   0.00	 2.00	1.00
chr01	 477496	 477496	+	  1	    41	1.00	   1	   0.00	 2.00	1.00
chr01	 484191	 484191	+	  1	   229	1.00	   1	   0.00	 2.00	1.00
chr01	 492226	 492226	+	  1	   116	1.00	   1	   0.00	 2.00	1.00
chr01	 492418	 492418	+	  1	    19	1.00	   1	   0.00	 2.00	1.00
chr01	 493695	 493695	+	  1	     8	1.00	   1	   0.00	 2.00	1.00
chr01	 497470	 497470	+	  1	   284	1.00	   1	   0.00	 2.00	1.00
chr01	 509640	 509640	+	  1	    26	1.00	   1	   0.00	 2.00	1.00
chr01	 531463	 531463	+	  1	    11	1.00	   1	   0.00	 2.00	1.00
chr01	 556640	 556640	+	  1	     5	1.00	   1	   0.00	 2.00	1.00
chr01	 590403	 590403	+	  1	    49	1.00	   1	   0.00	 2.00	1.00
chr01	 662355	 662355	+	  1	    95	1.00	   1	   0.00	 2.00	1.00
chr01	 667315	 667315	+	  1	   120	1.00	   1	   0.00	 2.00	1.00
chr01	 667981	 667982	+	  2	   381	0.94	   2	  -0.44	 1.67	0.67
chr01	 694409	 694409	+	  1	    73	1.00	   1	   0.00	 2.00	1.00
chr01	 717848	 717848	+	  1	    13	1.00	   1	   0.00	 2.00	1.00
chr01	 721197	 721197	+	  1	    12	1.00	   1	   0.00	 2.00	1.00
