chr01	  30274	  30274	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	  38702	  38702	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	  39306	  39306	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 107666	 107666	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 107696	 107696	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 109385	 109385	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 126148	 126148	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 126872	 126872	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 136711	 136711	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 176543	 176543	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 177706	 177706	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	 178102	 178118	+	   2	     13	0.62	  17	   1.85	 1.04	0.04
chr01	 178559	 178559	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 221631	 221631	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 274268	 274268	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 319855	 319855	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 322437	 322437	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 322652	 322652	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 343260	 343260	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 358822	 358822	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 359614	 359614	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 371838	 371838	+	   1	     11	1.00	   1	   0.00	 2.00	1.00
chr01	 374844	 374844	+	   1	     10	1.00	   1	   0.00	 2.00	1.00
chr01	 435338	 435338	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 492227	 492230	+	   2	     20	0.65	   4	   0.45	 1.07	0.07
chr01	 521470	 521470	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 531463	 531463	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 560734	 560734	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 674671	 674671	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	 717831	 717831	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 717870	 717870	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	 774782	 774782	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 775565	 775565	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 778843	 778843	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 811167	 811167	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 833214	 833214	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 892617	 892617	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 892652	 892656	+	   2	     20	0.70	   5	  -0.80	 1.12	0.12
chr01	 892830	 892830	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 893380	 893380	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 894467	 894467	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 894530	 894530	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 894593	 894593	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 894676	 894676	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 894804	 894804	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 894946	 894946	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 907839	 907839	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 955209	 955209	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 955372	 955372	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 989454	 989454	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	 994791	 994791	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 998552	 998569	+	   2	     11	0.55	  18	  -0.77	 1.01	0.01
chr01	 998894	 998894	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	 999557	 999571	+	   2	     13	0.54	  15	  -0.54	 1.00	0.00
chr01	 999929	 999929	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	 999996	1000024	+	   2	     13	0.62	  29	  -3.23	 1.04	0.04
chr01	1000362	1000362	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	1000483	1000529	+	   5	     34	0.26	  47	  -1.53	-0.30	0.01
chr01	1000586	1000586	+	   1	     11	1.00	   1	   0.00	 2.00	1.00
chr01	1001063	1001131	+	  10	     83	0.20	  69	   3.59	-1.21	0.03
chr01	1001181	1001181	+	   1	     10	1.00	   1	   0.00	 2.00	1.00
chr01	1001222	1001222	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1001875	1001875	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1003347	1003347	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1048727	1048727	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1049151	1049151	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1097607	1097607	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	1196962	1196962	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1208421	1208421	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1219646	1219646	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1230075	1230095	+	   2	     21	0.71	  21	  -4.29	 1.14	0.14
chr01	1230151	1230151	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1292110	1292110	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1292152	1292152	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1293112	1293113	+	   2	     12	0.58	   2	   0.08	 1.02	0.02
chr01	1301559	1301567	+	   2	     11	0.55	   9	   0.36	 1.01	0.01
chr01	1301867	1301895	+	   2	     11	0.55	  29	   1.27	 1.01	0.01
chr01	1308044	1308044	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1336393	1336393	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1382509	1382509	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1382541	1382541	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1470840	1470840	+	   1	     13	1.00	   1	   0.00	 2.00	1.00
chr01	1471658	1471658	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1509933	1509933	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1526837	1526837	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1527141	1527141	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1527184	1527184	+	   1	     12	1.00	   1	   0.00	 2.00	1.00
chr01	1565464	1565464	+	   1	     12	1.00	   1	   0.00	 2.00	1.00
chr01	1596675	1596675	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1598798	1598798	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1668719	1668719	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1676371	1676371	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1714951	1714969	+	   2	     13	0.62	  19	   2.08	 1.04	0.04
chr01	1715095	1715095	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1717536	1717536	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1718252	1718252	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1718337	1718339	+	   2	     11	0.55	   3	   0.09	 1.01	0.01
chr01	1735493	1735493	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1735780	1735780	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1748814	1748814	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1763287	1763287	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1766831	1766831	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1793088	1793088	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1809489	1809489	+	   1	     18	1.00	   1	   0.00	 2.00	1.00
chr01	1826632	1826632	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1836830	1836830	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	1837822	1837822	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1838117	1838117	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1838254	1838254	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1842216	1842219	+	   2	     18	0.50	   4	   0.00	 1.00	0.00
chr01	1842262	1842262	+	   1	     11	1.00	   1	   0.00	 2.00	1.00
chr01	1851474	1851474	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1854633	1854633	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	1958780	1958780	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	1959207	1959207	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1962230	1962230	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	1962916	1962916	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	1964188	1964188	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2007576	2007576	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2020064	2020064	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	2039975	2039975	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2061693	2061693	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2068580	2068580	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2107039	2107039	+	   1	     15	1.00	   1	   0.00	 2.00	1.00
chr01	2176702	2176702	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2178814	2178814	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2183176	2183176	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2215297	2215297	+	   1	     34	1.00	   1	   0.00	 2.00	1.00
chr01	2215376	2215376	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2215525	2215525	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2215586	2215586	+	   1	     22	1.00	   1	   0.00	 2.00	1.00
chr01	2215672	2215672	+	   1	     10	1.00	   1	   0.00	 2.00	1.00
chr01	2216418	2216418	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	2282282	2282282	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2285427	2285427	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2313410	2313410	+	   1	     11	1.00	   1	   0.00	 2.00	1.00
chr01	2322265	2322265	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2363706	2363706	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2377453	2377453	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2404690	2404696	+	   2	     16	0.50	   7	   0.00	 1.00	0.00
chr01	2405526	2405526	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2439573	2439595	+	   4	     85	0.40	  23	  -4.69	 0.19	0.10
chr01	2477991	2477991	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2494026	2494026	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	2497484	2497484	+	   1	     20	1.00	   1	   0.00	 2.00	1.00
chr01	2500599	2500599	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2517480	2517480	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2523364	2523364	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2578708	2578708	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2628469	2628469	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2638196	2638196	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2657290	2657290	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2687885	2687885	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2689570	2689570	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2694461	2694461	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2725671	2725671	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2726601	2726601	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2731050	2731050	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2737934	2737934	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2754301	2754301	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	2778867	2778867	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2861075	2861085	+	   4	     37	0.41	  11	  -0.27	 0.12	0.06
chr01	2864299	2864315	+	   3	     35	0.40	  17	   1.74	 0.44	0.01
chr01	2864542	2864542	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2864681	2864681	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2936059	2936059	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2949608	2949608	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	2949665	2949665	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	2950844	2950844	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2996327	2996327	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2996371	2996371	+	   1	      7	1.00	   1	   0.00	 2.00	1.00
chr01	2996416	2996416	+	   1	     10	1.00	   1	   0.00	 2.00	1.00
chr01	2996790	2996790	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2997035	2997035	+	   1	      5	1.00	   1	   0.00	 2.00	1.00
chr01	2998628	2998628	+	   1	      9	1.00	   1	   0.00	 2.00	1.00
chr01	3004206	3004206	+	   1	     13	1.00	   1	   0.00	 2.00	1.00
chr01	3007203	3007203	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	3022535	3022535	+	   1	     12	1.00	   1	   0.00	 2.00	1.00
chr01	3069394	3069394	+	   1	     11	1.00	   1	   0.00	 2.00	1.00
chr01	3106578	3106578	+	   1	      8	1.00	   1	   0.00	 2.00	1.00
chr01	3135095	3135095	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
chr01	3272352	3272352	+	   1	      6	1.00	   1	   0.00	 2.00	1.00
